Date,RSI_14_AAPL,RSI_14_CSCO,RSI_14_CVX,RSI_14_GOOG,RSI_14_KO,RSI_14_MSFT,RSI_14_NVDA,RSI_14_PFE,RSI_14_PG,RSI_14_XOM,EMA_Cross_AAPL,EMA_Cross_CSCO,EMA_Cross_CVX,EMA_Cross_GOOG,EMA_Cross_KO,EMA_Cross_MSFT,EMA_Cross_NVDA,EMA_Cross_PFE,EMA_Cross_PG,EMA_Cross_XOM,Vol_Spike_AAPL,Vol_Spike_CSCO,Vol_Spike_CVX,Vol_Spike_GOOG,Vol_Spike_KO,Vol_Spike_MSFT,Vol_Spike_NVDA,Vol_Spike_PFE,Vol_Spike_PG,Vol_Spike_XOM,VIX_ZScore_Signal,Herding_Index,Portfolio_Lag1,Portfolio_Lag2,Portfolio_Lag3,Portfolio_Momentum_3d,Portfolio_Momentum_5d,Portfolio_Momentum_10d,target
2019-01-08,39.2386385023841,48.75997315491928,48.87108943532018,61.903953353128195,44.256451026953044,49.852935748279194,47.18737556568319,51.80382275891422,49.022529257361725,44.94445525074332,-1,1,1,1,-1,1,1,1,1,1,0.3286152555963521,0.031971582595096144,0.47707022995174336,0.24396399237769292,-1.0030595773297353,0.12777241418402704,1.3794722061857687,0.022670225624232907,-0.2684548931065498,0.058127603013792196,0,0.6,0.0061502560053522635,0.036505639576272626,-0.03470900018335646,0.046527725835866125,0.015005917380726954,0.04392434260978808,0.002418093953364726
2019-01-09,39.8453300659356,48.349519217450975,56.1461127629596,59.52050216147843,39.375943485752025,50.478164830154164,46.77375349189911,55.75639299431528,45.45389741108585,51.1719091162318,-1,1,1,1,-1,1,1,1,-1,1,0.032340747890644485,0.37304910741435526,0.5745537156792366,0.2277396651261146,-1.5193628189267794,0.1731172428004769,-0.8248923841803726,0.25556352897701895,-0.913249870000538,0.0716647438720572,0,0.0,0.003871830254241212,0.0061502560053522635,0.036505639576272626,0.012440180212958226,0.01423681960587438,0.07721538535254029,-0.0005216692215066589
2019-01-10,43.82883067943424,51.9269908755342,60.514671077568956,59.91704798893615,45.02181914378374,49.857661770159915,55.55866108584376,51.974462834861406,48.199809190737746,53.76491732738847,-1,1,1,1,-1,1,1,-1,-1,1,0.24916612616034922,-0.12724952850873744,0.6398283062006301,-0.08790385375233527,-1.6404583495653893,0.6981040561446435,0.02057077406145164,-0.9263615848593391,-1.0714070005661391,0.4843960516076024,0,0.0,0.002418093953364726,0.003871830254241212,0.0061502560053522635,0.005768254986099303,0.04842415056772418,0.02711749497922207,0.0013297342202168068
2019-01-11,45.7969265272083,56.17542298125943,65.60111287725806,60.18917579321921,48.786657698040756,52.16600850484541,61.36813423990006,55.04698638277811,52.43965144018612,60.48928621685552,-1,1,1,1,-1,1,1,-1,-1,1,-0.23803756293791295,0.26537029631194525,-0.5315264789998689,-0.2811848088304091,0.2827918206977869,-0.04367783729697649,0.12000098525439494,-1.5972428401236323,0.27727872917495033,-0.024287906869628968,0,0.0,-0.0005216692215066589,0.002418093953364726,0.003871830254241212,0.0032261589520748983,0.013248245211668357,0.02135095861411654,-0.006140198285276241
2019-01-14,49.2529550778787,58.198466906410935,65.61552891013238,65.41923534547372,47.496765768537934,57.17169899507619,68.9199489280289,52.28213958156119,50.53757481116161,62.33098752234457,-1,1,1,-1,-1,1,1,-1,-1,1,-0.09589467826571707,-0.42359454663315854,-0.040525606483714574,-0.015285712440592453,0.5617774295105937,-0.014374014611632855,0.2717927686899414,1.0566749068291315,-0.9096834786568477,-0.160842498251188,0,-0.8,0.0013297342202168068,-0.0005216692215066589,0.002418093953364726,-0.005332133286566069,0.0009577909210398521,0.018146096590068106,0.012507960132072985
2019-01-15,56.5238092814642,71.69448007904519,76.80691571134363,70.84376041955184,61.35829644177262,71.7071457501753,71.75790140106906,62.85277243887945,66.97522516441748,77.19742418070106,-1,1,1,1,1,1,1,-1,1,1,0.6335041496454381,0.8502488714527391,-0.5961595946619658,1.2970796263425919,0.7256875622250324,1.1222939462940131,0.28725669265860415,-0.8880242833934138,1.0900404712512148,-0.08755758871727175,0,0.8,-0.006140198285276241,0.0013297342202168068,-0.0005216692215066589,0.007697496067013575,0.009593920798871624,0.024599838179598578,-0.0031275920953942223
2019-01-16,47.28395107842222,62.34977831059033,63.093090152629294,61.07520610618462,49.85215866915013,62.360876034787076,66.45270249583646,49.46888099454991,55.46983733739868,67.97969446194267,1,1,1,1,-1,1,1,-1,-1,1,0.1441904931438189,0.6875113018926624,-0.5827858400578657,0.8292819015254432,-1.2263831220123786,0.7892887956029961,-0.06068605383411264,-0.9822725844571426,1.10369398779801,0.05132727240905665,0,-0.4,0.012507960132072985,-0.006140198285276241,0.0013297342202168068,0.0032401697514025454,0.004048234750112677,0.01828505435598706,0.006916036938205997
2019-01-17,49.64594436709054,61.29944988078932,59.37965413117538,61.93308418262387,46.311633294559265,62.52927621400505,71.14017789799789,47.40561587944282,46.648929867623885,68.62714229662681,1,1,1,1,-1,1,1,-1,-1,1,0.26506031922025464,0.3339551697163421,-0.814622875973834,0.16479168307778055,-0.9185630737463534,0.1442101178112855,0.7065067145690487,-1.1526223567809706,-0.474443811611931,0.43153330606487567,0,0.8,-0.0031275920953942223,0.012507960132072985,-0.006140198285276241,0.016296404974884784,0.011485940909825333,0.05991009147754951,0.013554394064684828
2019-01-18,50.70299627436841,66.32723011850932,68.02148774775853,65.75798794780044,53.10292738056833,67.83883547680668,72.34774262269421,47.05028314486225,54.8957434793409,77.99052215156317,1,1,1,1,1,1,1,-1,1,1,0.012958043415584894,1.014727623693611,1.1400660270772158,0.0334478455545974,0.5189444291393925,0.48087796603540606,0.4727641784117128,0.41740073675462436,0.751660919869436,0.6405287857706689,0,1.0,0.006916036938205997,-0.0031275920953942223,0.012507960132072985,0.017342838907496626,0.023710600754293355,0.03695884596596172,-0.017397298086408185
2019-01-22,44.9231361170462,61.68411139426936,60.099477069883854,58.045772740659444,52.810097512873845,59.693582617320466,63.15789441833267,40.00554831238581,46.202885314106105,69.29421551211266,1,1,1,1,1,1,1,-1,-1,1,-1.3694367891696275,1.802325143225131,2.4300231626674353,-1.539521034838288,0.6083801869077831,-1.7191489002597773,-2.3194187827477943,-0.44847304542343774,-1.556802923596262,-2.458204180460151,-1,-0.8,0.013554394064684828,0.006916036938205997,-0.0031275920953942223,0.0030731329164826633,0.01245350095316141,0.01341129187420127,0.007662731093784311
2019-01-23,45.484605487233274,67.90638870416674,52.09935895880056,56.973793985856055,59.97959894574088,62.819355767356505,61.60151367160322,41.71885291026751,65.32593155573348,59.25329162836259,1,1,1,1,1,1,1,-1,1,1,-1.3598959769395336,1.4581752890812016,-0.5711446712003904,-1.414233934854182,0.5966495672906831,-1.446922756902923,-1.6364496926405072,-0.21407499631210325,2.320674223027205,-0.6271191547744914,0,0.4,-0.017397298086408185,0.013554394064684828,0.006916036938205997,0.0038198270720609774,0.007608271914872738,0.017202192713744367,0.0018020086368179498
2019-01-24,69.05467384721175,85.81490803173008,64.86515929475067,65.94999030702498,57.57550228724486,74.4104227326475,76.99799170060487,41.51824422695194,65.90660179850438,68.16065249899704,-1,1,1,1,1,1,1,-1,1,-1,-0.6439432935097302,0.8839862279825605,1.5494115165772828,0.2922724396084882,-1.764942497599065,0.7453310329978627,1.2740347729342305,-1.3144498063052426,2.250242589121353,-0.8998956671070513,0,-0.2,0.007662731093784311,-0.017397298086408185,0.013554394064684828,-0.007932558355805901,0.01253787264708491,0.01658610739719759,0.006347625401882158
2019-01-25,67.453870043193,81.73064054023355,58.13353628482604,56.850235390556996,48.42717179703584,67.80103618391068,73.78600815849342,29.823229426524193,57.258888418707194,55.1409427170219,1,1,1,1,1,1,1,-1,1,-1,1.703519829181341,0.614558709398552,1.2114366912913597,0.7737367006797485,-0.4055663571649656,0.7226644631327366,1.0079732899302996,-1.1907850846677506,-0.07182348623174682,0.28327833445963324,0,0.2,0.0018020086368179498,0.007662731093784311,-0.017397298086408185,0.015812365132484442,0.011969461110761071,0.023455402020586408,-0.025421148045945217
2019-01-28,64.87619910074395,74.79368818324843,49.68689162758372,50.51274350000281,51.86922565825114,59.15713091400852,45.62512736484623,22.425270850920057,58.61356308382809,47.52159630570502,1,1,1,1,-1,1,-1,-1,1,-1,1.7645746675241525,1.3371196265871044,-0.3795626656764843,-1.4895617938066328,-0.19091139844017854,-1.3470226159839873,-2.0195107031563766,-1.0798545578603973,-0.27197919541634796,-1.0118219898841274,0,-1.0,0.006347625401882158,0.0018020086368179498,0.007662731093784311,-0.017271514007245088,-0.027006080999868974,-0.0032954802455756153,-0.004614262855082946
2019-01-29,57.289621868665215,74.00664099575721,50.211750086560365,45.291956648500005,49.28950329520316,50.39422223607485,43.40947361032144,33.23596796635677,57.50712584680153,45.12088443154629,1,1,-1,-1,-1,-1,-1,-1,1,-1,-0.04868478393806879,-0.9503189980332055,-0.3582467827728026,-0.45031450699917164,0.6914184241721218,-0.037662697680150986,-1.2325036542191499,2.314560557929807,-0.044822324884188025,-0.9352123526269245,0,0.0,-0.025421148045945217,0.006347625401882158,0.0018020086368179498,-0.023687785499145984,-0.014223045768543736,-0.001769544815382322,0.024577540719338785
2019-01-30,66.60821346080212,80.78650264358966,49.072906349118526,53.68475906369192,62.53527351265413,55.23763105302249,46.16778257445166,39.94304745495268,68.73580972760016,48.89468124984722,1,1,1,1,1,1,-1,-1,1,1,2.1211858200795484,0.8880071007637481,0.7474022556254352,1.5953330826971854,0.36124495397754763,2.1742685541192226,-1.0545350448520088,0.41588713631232793,0.42706780620435175,0.5759500855173113,0,1.0,-0.004614262855082946,-0.025421148045945217,0.006347625401882158,-0.005457870181689358,0.00269176385701074,0.010300035771883478,0.01544937277588592
2019-01-31,67.18723907338908,83.69521224958308,53.84669786054187,60.45848826533191,60.713463693261765,51.96243862914707,48.997037900964095,52.8371715588823,72.70609407464579,59.431134603938396,1,1,1,1,1,-1,-1,1,1,1,1.6365894284091516,0.3003380479496253,0.20976977255061355,0.06892795869453132,0.35717383131118924,1.9707797645071405,0.02459354095778412,0.32763976615390206,0.4101429610730907,0.2041887305678508,0,0.8,0.024577540719338785,-0.004614262855082946,-0.025421148045945217,0.03541265064014178,0.016339127996078708,0.02887700064316362,0.008684649638283116
2019-02-01,70.26672018519005,83.0961704722416,65.72027146535697,62.734795930102116,62.87569393786553,49.95394728803898,47.16644406694365,52.088725933145426,73.40996547351011,73.60595924722003,1,1,1,1,1,-1,-1,1,1,1,0.18530472212274154,0.8614272115782885,0.7698019974913418,1.2075336623506265,0.5112066317003022,-0.09703038278390126,0.43335803267323675,0.6487661754217547,0.4173706867231204,1.0854714508921828,0,0.6,0.01544937277588592,0.024577540719338785,-0.004614262855082946,0.048711563133507836,0.018676152232479665,0.03064561334324074,0.011011212485986233
2019-02-04,78.40177980738935,87.52845401021943,71.02908245040958,70.06230169007476,68.5907950309635,57.63722970128214,49.17938696442219,52.505116675031076,77.9086142493259,66.27227868916606,1,1,1,1,1,-1,1,1,1,1,0.7367030433724685,0.07038054350515796,0.9431618619390336,0.954982493047098,0.04534324521798384,1.5208287359962218,0.2656582179802104,-0.673453866752623,0.1892537927234331,2.3212226061504304,0,0.6,0.008684649638283116,0.01544937277588592,0.024577540719338785,0.03514523490015529,0.055108512764411116,0.028102431764542146,0.004011061405703595
2019-02-05,78.0922685620039,83.74481697975037,69.45074794017049,66.94664438893764,66.0830247558844,54.7800839052832,50.05189789181457,48.56201662436007,73.1058984081215,68.5465959745331,1,1,1,1,1,1,1,1,1,1,0.32489322740080634,-0.1854622455478741,0.7199778119047723,0.37205682760579095,0.9153620308728939,0.5077983100344674,0.2952821934291249,-0.08257393958982585,-0.5000934563606253,-1.2519850574341733,0,0.2,0.011011212485986233,0.008684649638283116,0.01544937277588592,0.023706923529972963,0.06373383702519765,0.04951079125665392,-0.0012528896186837647
2019-02-06,76.90740874912359,85.4933388126579,70.05426341424518,57.556836062690365,75.67625937599297,51.363457670951924,52.615120886607386,53.539572382572594,77.72603044649806,66.7080305729371,1,1,1,1,1,1,1,1,1,1,0.48534411323632454,0.633632837067201,-0.15490529260622027,-1.4604330116003894,0.017821267426663415,0.8724115342095722,0.1751614853161266,-0.42823217242381106,-0.8704959152405917,0.7560291566491516,0,0.1,0.004011061405703595,0.011011212485986233,0.008684649638283116,0.013769384273006084,0.03790340668717511,0.04059517054418585,-0.012792409714074965
2019-02-07,69.95995588350816,72.94434048205832,66.76652824010344,51.888601574101536,75.74367898247066,48.21832700993552,47.362452013634915,47.63436730145854,73.57082748552969,61.702574294398524,1,1,1,1,1,1,1,1,1,1,-0.5401796744456631,-1.5190770776009836,-0.02484292368679307,-0.4421902512351291,0.36251457501812834,-0.1376391313935234,-0.692233731660643,-0.7267107940540568,-0.9950667900437437,-0.16666982957347018,0,-0.8,-0.0012528896186837647,0.004011061405703595,0.011011212485986233,-0.010034237927055115,0.009661624197214221,0.026000752193292932,0.0033359554567827777
2019-02-08,69.30099143830255,71.01700783286066,59.43340067598489,49.30136112972697,72.89055368490051,45.54519340677338,44.43792334777735,50.37752468511348,73.07261955240884,58.86805294816204,1,1,1,-1,1,1,1,1,1,1,-0.5862817925484128,-1.9512398204586356,-0.001643407807378986,-0.4291508863566943,0.21770616226110104,-0.38533966217423615,-0.5129397906102345,-1.0004126966306488,-1.161478294108083,-0.4632081661802329,0,0.6,-0.012792409714074965,-0.0012528896186837647,0.004011061405703595,-0.010709343875975932,0.004312930015713885,0.022989082248193553,-0.0022167143487295295
2019-02-11,74.90426215090645,76.57139543440609,64.98641529587252,56.170102159894704,72.86246256369054,48.97851029413817,48.34420879630891,48.7879051361874,79.8392941466725,66.57479979915846,1,1,1,-1,1,1,1,1,1,1,-0.20263750240458794,0.16995530639735126,-0.00789006301917538,-0.13021006235979213,0.09606587935795136,-0.28687615038239,-0.37990319647158916,-1.0551640162257947,0.011650663061733681,0.00012391605915567378,0,-0.2,0.0033359554567827777,-0.012792409714074965,-0.0012528896186837647,-0.011673168606021696,-0.008914996819001878,0.04619351594540924,0.01340367271035654
2019-02-12,75.43710487808318,74.66758023474674,72.64666648270264,60.30270201589456,69.05480556420655,50.41040146757058,51.244308675546726,50.40193637640327,72.40566389782313,75.0201663345061,1,1,1,1,1,1,1,-1,1,1,0.43536141428426006,0.1332129872973547,1.1332528078287936,0.9096247686782741,0.18572721659457064,0.7556394031348174,1.1961424061210966,-0.8376077591248965,0.37178087229151197,0.7777860977072941,0,1.0,-0.0022167143487295295,0.0033359554567827777,-0.012792409714074965,0.014522913818409809,0.0004776144856510657,0.06421145151084873,0.001376822775807599
2019-02-13,76.79890565887939,68.38325892257166,70.16138828333912,60.44429852398866,83.1378465535945,51.422614912993446,46.51752444378512,56.77845953645872,76.55386643061108,76.72631179164311,1,1,1,1,1,1,1,-1,1,1,0.6975162112565733,-1.1674720287243416,0.4413608202439692,1.0303600161914466,0.26457627054904465,0.7613881384791569,0.6156006946748392,0.43811307207449407,0.8777836460854074,0.3045928657487434,0,-0.2,0.01340367271035654,-0.0022167143487295295,0.0033359554567827777,0.01256378113743463,0.00310732688014243,0.04101073356731754,-0.005582879155514789
2019-02-14,73.09115434317496,70.37734659708065,70.54313600064965,57.397065337012414,36.92037714680353,49.346637095581585,46.07119990277857,60.38703824962574,76.20514133395564,76.02347404805248,1,1,1,1,-1,1,1,1,1,1,-0.42918374935007453,1.9215858183251007,0.5117273045410852,0.11270613326041377,-2.1847113970555787,0.08321312204722403,0.017998145740918257,0.7366372220336763,-0.7674449566132893,0.5440130066682426,0,0.4,0.001376822775807599,0.01340367271035654,-0.0022167143487295295,0.00919761633064937,0.010316857438702606,0.019978481635916832,0.007336269468608596
2019-02-15,76.0582926126259,79.60718058423852,77.92711418417632,61.38417786772561,36.064163071748865,57.931297307802474,70.2376656663223,71.96121758939816,76.93486540668232,82.35824062721842,1,1,1,1,-1,1,1,1,1,1,0.3204626025303844,0.14038061769264146,1.0298532696322529,-0.39322402656132427,-1.9785060162082142,0.6646588496542992,0.2518366642530305,0.26138494230280906,-0.8849370766325504,1.200376807599757,1,0.4,-0.005582879155514789,0.001376822775807599,0.01340367271035654,0.003130213088901426,0.014317171450528424,0.01863010146624231,0.0024059749832795554
2019-02-19,81.24014979987018,79.58555191107635,79.59312060453215,65.5700730007784,31.91621061360769,64.97146685887228,81.0200808180587,67.1693381766088,80.05426394707428,82.68829390732336,1,1,1,1,-1,1,1,1,1,1,0.389746247361424,1.02796663360067,0.9866167720425804,-0.5900491919526477,-0.035283209184534384,0.9935616109005665,0.826515616321196,0.3997453173302894,1.3622099603607305,0.9633387734272544,0,0.2,0.007336269468608596,-0.005582879155514789,0.001376822775807599,0.004159365296373382,0.01893986078253751,0.010024863963535635,0.00100236967352014
2019-02-20,70.78017418907544,76.42598598085989,79.19798513190091,57.55771616043108,30.262981250291787,54.16171021966289,78.66971191686739,58.21836464763226,72.82318038698982,81.86284332395633,1,1,1,1,-1,1,1,1,1,1,0.30914704999170467,0.3019698671188484,0.7748605568313838,0.46671310131087246,-0.3779079768829896,-0.4035371030869627,0.6052625556343438,-1.0129753943123985,1.993699960453854,0.2312534934166018,0,0.0,0.0024059749832795554,0.007336269468608596,-0.005582879155514789,0.010744614125408312,0.006538557745701109,0.007016172231352181,-0.002043335567246005
2019-02-21,65.00056422745433,70.52452794795369,70.34203729934022,43.69704378160601,35.048231960266364,68.13112987394265,68.06555390733948,46.81237879282506,68.28681603427555,74.92531706612193,1,1,1,-1,-1,1,1,1,1,1,1.071040696757001,-0.24370257810065352,-1.5118630049024937,-0.7022749735552438,0.25820409471881844,1.945538449312695,-1.0594420783318548,-0.5828373398952372,-1.083485447597115,-0.9762733286312879,0,-0.4,0.00100236967352014,0.0024059749832795554,0.007336269468608596,0.0013650090895537112,0.0031183994026475056,0.006225726282789941,0.00942079446190577
2019-02-22,68.20175293111596,73.72454484503858,60.41914292192346,49.882943838951114,27.597870069100736,79.2269643891702,70.07491434926388,50.750479620398025,66.23184162649129,68.88390146345324,1,1,1,-1,-1,1,1,1,1,1,1.9773137238657648,1.3693438416550376,-1.0403043800592011,-1.802768803671345,0.7146793453221143,0.516792248958636,1.8258756694000586,1.4551919463312348,0.032088527172931744,-1.422294190658711,0,0.8,-0.002043335567246005,0.00100236967352014,0.0024059749832795554,0.008379828568179926,0.018122073020068064,0.028438930458770675,0.0013679367835992278
2019-02-25,61.28499937803577,76.34356875540551,55.65339349664592,41.80659839132996,21.168415059073453,75.12711011248516,64.71087849002174,56.41608418685269,58.886136607821534,79.10750752077158,1,1,1,-1,-1,1,1,1,1,1,0.43528917555843827,0.04280547249062575,0.016274419970817296,0.8640999037204625,-0.12696696139653738,0.662454315920797,1.1245378369908887,1.230577409645628,-1.054308651992669,0.5626282237283186,0,0.2,0.00942079446190577,-0.002043335567246005,0.00100236967352014,0.008745395678259013,0.012153740335058696,0.026470911785587126,0.0010524289112241766
2019-02-26,53.25323714401918,78.69274525931475,58.643452464528394,38.71546900701382,20.351966835470932,73.51878062741102,60.83433849206874,59.69805378775684,64.37655514835375,77.26941534970545,1,1,1,1,-1,1,1,1,1,1,0.8381358956475016,0.42404909451341266,0.07662568609920707,0.3980376140647185,-0.04833255535556972,0.10877787362427903,-0.3173438675591364,0.3694449142499714,-0.8750842148982596,0.08607209896917337,0,0.4,0.0013679367835992278,0.00942079446190577,-0.002043335567246005,0.011841160156729195,0.010800194263003318,0.029740055045540833,0.0005025767484122765
2019-02-27,54.824561222522576,79.19243743329466,63.149832429792696,50.3886124697247,22.96905268542389,80.54028027056933,53.79991050732141,56.56998904926069,55.67593811443164,83.0303300410779,1,1,1,1,-1,1,1,1,1,1,0.3376365751016739,0.023990032467064222,0.19013874682533474,0.4117471503724231,-0.27303305740128525,0.7293266047055842,-0.03869333231180682,-0.060769580871613764,-1.0938000428930426,0.7711239617655817,0,0.2,0.0010524289112241766,0.0013679367835992278,0.00942079446190577,0.0029229424432357016,0.010300401337895454,0.01683895908359657,-0.0005359070913048023
2019-02-28,61.80766112355374,89.91379546931378,64.25444980965199,61.50353596434819,25.436652696409723,85.6778577816796,63.26078192525962,69.05002923324638,58.55049205831049,84.90145824061733,1,1,1,1,-1,1,-1,1,-1,1,-1.4633826921898005,0.38669954958801944,-0.6719656127568039,0.247686706634826,0.07933306016660004,-0.03755363706220797,-0.23071469733821004,1.0345614364632318,-0.5126313323367939,1.4119709013181823,0,-0.2,0.0005025767484122765,0.0010524289112241766,0.0013679367835992278,0.0010190985683316716,0.011807829813836657,0.01492622921648417,0.007314360228187797
2019-03-01,66.14132979646558,84.08249186316124,76.28859182452331,70.87386956785075,25.122658573406,85.77868639677187,65.06310992234401,64.76014449897994,54.67919220775362,86.38686450012464,1,1,1,1,-1,1,1,1,-1,1,2.101127774101085,-0.8500069412259234,2.1208246064008844,1.119918948231714,0.5926551767804705,0.49069239097479117,1.0463950332410066,0.8292273646960454,-0.24414883913516128,1.5218266966144016,1,0.6,-0.0005359070913048023,0.0005025767484122765,0.0010524289112241766,0.0072810298852952916,0.009701395580118684,0.02782346860018675,0.0013981253998037013
2019-03-04,72.94342490020742,79.65962505946307,81.31367742820879,72.56621309339738,26.68099150501972,87.24750880089736,69.84280463315628,69.74910883339786,53.89279079408441,86.66552317722027,1,1,1,1,-1,1,1,1,-1,1,0.5757092228136796,-0.19803831700319977,1.7684604726367033,0.9839133858897496,0.38222968413768954,0.5915295434586424,0.6742263612903607,-0.5942891267600694,0.5191970704799228,0.8870222003559401,0,0.4,0.007314360228187797,-0.0005359070913048023,0.0005025767484122765,0.008176578536686716,0.009731584196323157,0.02188532453138186,0.001155170335749725
2019-03-05,68.03062314399273,79.01420686842295,80.0250091999406,69.17862310344083,26.10333612862125,79.50480193855495,62.4091577000945,64.55303122924806,48.782177691039266,82.8137075296518,1,1,1,1,-1,1,1,1,-1,1,0.7044270793483528,-0.7168458313139464,0.7713822300482289,0.4700210536225829,0.5704291176326824,-0.21383849128148663,0.21306801353144111,-0.2133418025040782,0.2771130409194277,0.5674583488708889,0,-0.2,0.0013981253998037013,0.007314360228187797,-0.0005359070913048023,0.009867655963741244,0.009834325620848705,0.02063451988385203,-0.006939302592612903
2019-03-06,66.58978591356748,85.79379803476954,78.63119332596229,67.35411115641764,24.544716044493,80.34761363054946,48.6377656295915,51.86028853291628,47.82137037826002,70.71597895047327,1,1,1,1,-1,1,-1,-1,-1,1,-0.38811636284540996,0.4212839194145317,0.6802934518966639,1.1817783957203447,-0.17880260525575542,-0.47459823585473304,-1.3180574357993564,-1.2700782344947286,0.5416700300255299,-0.8814859086050363,0,-0.4,0.001155170335749725,0.0013981253998037013,0.007314360228187797,-0.004386006857059456,0.0023924462798235267,0.012692847617718985,-0.008324602215511397
2019-03-07,55.90206522158938,77.3162597367134,68.42333194470707,58.95205829967151,46.39981927135387,69.58084446283299,40.085459116221585,43.543813067594485,50.67451223984256,73.72649344420905,-1,1,1,1,-1,1,-1,-1,-1,1,-0.5157492291906909,-1.30533681912708,-1.235509548141402,-0.7142691877874249,-0.047624780092530544,-1.234108071192409,-0.5014828317092552,-0.7876093038399995,-0.33372618326564873,-2.068221122336659,0,-0.8,-0.006939302592612903,0.001155170335749725,0.0013981253998037013,-0.014108734472374554,-0.005396248844383069,0.006411580969453594,-0.003291068819287342
2019-03-08,58.628648645889086,68.25550762414557,62.06694100312966,62.6635017264446,45.41366920665259,65.41750355418753,36.803590438467154,33.47667610425786,49.48461175157724,58.24771881775463,-1,1,1,1,-1,-1,-1,-1,-1,1,-1.3677258176650577,-0.2971125219502313,-0.8421532970699949,-0.9683252906906685,-0.686791190197551,-1.6812309234702998,-1.545032515570845,-0.06492718968012513,-0.4039491989218785,-1.9583986960651305,0,-0.4,-0.008324602215511397,-0.006939302592612903,0.001155170335749725,-0.01855497362741162,-0.016001677891858208,-0.006300282311739519,0.024965488078868076
2019-03-11,69.79382113701581,72.03044587020287,68.86736610287123,69.9785243224923,62.66141835440791,72.75490952622823,56.555144720977744,39.08449322540203,46.86686373319008,59.46848374743543,1,1,1,1,1,1,1,-1,1,1,1.7297047693725305,1.8602149909344174,1.3659427481417805,1.7879074258347403,2.5180587407854174,1.6099392528230918,1.5615899041701655,1.7170843012140249,1.648991775214467,-1.7730114960624075,0,1.0,-0.003291068819287342,-0.008324602215511397,-0.006939302592612903,0.01334981704406936,0.007565684787206168,0.017297268983529332,0.005825483725950236
2019-03-12,70.99268684627401,73.4775574996557,66.80797258928746,75.45237650086884,59.14464073028813,78.23954301294539,55.84671156228886,45.16935149875962,56.11673350936211,59.044142552871605,1,1,1,1,1,1,1,-1,1,1,1.2263038991523014,1.1063209929290023,1.0128599696833518,0.827317529232615,2.1100228291255445,1.1272877217525084,1.5956529341623533,0.571931046833988,0.8636215013922756,0.5095294359518787,0,0.8,0.024965488078868076,-0.003291068819287342,-0.008324602215511397,0.027499902985530993,0.012235998177406678,0.022070323798255388,0.009411114835214207
2019-03-13,75.4554570296802,78.49664670860697,76.72617088547455,85.0344852964006,53.87294510501855,75.08105594086506,66.76612022072393,48.72534024641273,60.04397518703866,67.82464911738478,1,1,1,1,1,1,1,-1,1,1,0.36227569293901063,0.36266772167016764,0.283267046778251,0.8533074480115349,0.42668506117430627,0.05910141687309071,0.7283776567507513,0.0690563129986511,0.8063134115701278,0.45232050356431613,0,1.0,0.005825483725950236,0.024965488078868076,-0.003291068819287342,0.04020208664003254,0.02858641560523379,0.030978861885057316,-0.003502181370377903
2019-03-14,75.44538405751834,76.04028327399368,75.62394453611165,78.59846135177958,59.86553698307821,70.76938157525353,58.52870629471022,32.704353886741885,58.03753264643021,62.98176884187892,1,1,1,1,1,1,1,-1,1,1,0.3783811531598776,0.5066302226236116,0.4999278645784401,-0.36623528690800394,0.4178838289212574,0.5590359654201387,1.371471319500618,-1.5238580291653179,1.3014037992553427,0.921735160736598,0,-0.2,0.009411114835214207,0.005825483725950236,0.024965488078868076,0.01173441719078656,0.03340883645036728,0.02801258760598422,0.007598352029313407
2019-03-15,76.565109166728,74.81064503968821,76.67545985774542,78.56691959009169,59.05042582315439,72.8369012242072,63.31173305809423,38.48647501068942,70.23050100895838,60.344029810416686,1,1,1,1,1,1,1,-1,1,1,0.10540323524507987,0.5622821269841923,0.5690181481474308,-0.32844018477222225,-0.3902019144127309,0.8175387646995538,1.0658131031241107,-1.7582526984221987,1.18600629970841,-0.021184213561082302,0,0.4,-0.003502181370377903,0.009411114835214207,0.005825483725950236,0.01350728549414973,0.04429825729896803,0.028296579407109824,0.0035039323430393933
2019-03-18,78.24313496588923,74.3048900877025,77.16482512953488,77.4384842346967,63.870445145932344,75.04082447070687,64.56000788525873,39.22507900207919,60.87303394777031,63.76754661743657,1,1,1,1,1,1,1,-1,1,1,0.15541857459603656,0.30099282205367106,0.10437929229558937,-0.04384219054953846,-0.7177544566080946,0.2028912568399005,0.7361807372674883,0.6986618567933629,2.0138495094248685,1.1424596898715353,0,0.4,0.007598352029313407,-0.003502181370377903,0.009411114835214207,0.007600103001974917,0.02283670156313935,0.030402386350345516,0.005186772612295454
2019-03-19,73.26956812615306,68.77234960827863,72.89498911141965,79.56743113654085,62.91966665199706,76.64955799819923,71.97488623951045,44.79238686824546,70.87872989456443,58.52737296749774,1,1,1,1,1,1,1,1,1,1,0.9713399628824428,0.934156895775536,-0.8516597619062333,0.7249855966494966,0.055719497909760524,1.044399244775677,1.0229361310960967,0.5365523931749213,-1.2956223963979638,1.0613436622418801,0,0.2,0.0035039323430393933,0.007598352029313407,-0.003502181370377903,0.016289056984648272,0.02219799044948457,0.034433988626891246,0.0015234366071169478
